1.356382978723404298e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.382978723404255428e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.409574468085106336e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.436170212765957466e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.462765957446808596e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.489361702127659504e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.515957446808510634e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.542553191489361764e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.569148936170212671e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.595744680851063801e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.622340425531914931e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.648936170212766061e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.675531914893616969e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.702127659574468099e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.728723404255319229e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.755319148936170137e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.781914893617021267e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.808510638297872397e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.835106382978723527e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.861702127659574435e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.888297872340425565e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.914893617021276695e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.941489361702127603e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.968085106382978733e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
1.994680851063829863e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.021276595744680993e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.047872340425532123e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.074468085106382809e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.101063829787233939e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.127659574468085069e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.154255319148936199e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.180851063829787329e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.207446808510638459e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.234042553191489588e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.260638297872340274e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.287234042553191404e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.313829787234042534e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.340425531914893664e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.367021276595744794e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.393617021276595924e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.420212765957446610e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.446808510638297740e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.473404255319148870e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.500000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.526595744680851130e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.553191489361702260e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.579787234042553390e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.606382978723404076e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.632978723404255206e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.659574468085106336e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.686170212765957466e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.712765957446808596e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.739361702127659726e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.765957446808510856e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.792553191489361541e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.819148936170212671e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.845744680851063801e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.872340425531914931e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.898936170212766061e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.925531914893617191e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.952127659574468321e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
2.978723404255319007e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.005319148936170137e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.031914893617021267e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.058510638297872397e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.085106382978723527e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.111702127659574657e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.138297872340425343e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.164893617021276473e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.191489361702127603e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.218085106382978733e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.244680851063829863e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.271276595744680993e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.297872340425532123e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.324468085106382809e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.351063829787233939e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.377659574468085069e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.404255319148936199e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.430851063829787329e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.457446808510638459e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.484042553191489588e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.510638297872340274e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.537234042553191404e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.563829787234042534e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.590425531914893664e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.617021276595744794e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.643617021276595924e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.670212765957447054e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.696808510638297740e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.723404255319148870e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.750000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.776595744680851130e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.803191489361702260e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.829787234042553390e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.856382978723404076e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.882978723404255206e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.909574468085106336e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.936170212765957466e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.962765957446808596e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
3.989361702127659726e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.015957446808510412e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.042553191489361986e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.069148936170212671e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.095744680851064246e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.122340425531914931e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.148936170212765617e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.175531914893617191e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.202127659574467877e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.228723404255319451e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.255319148936170137e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.281914893617021711e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.308510638297872397e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.335106382978723083e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.361702127659574657e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.388297872340425343e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.414893617021276917e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.441489361702127603e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.468085106382979177e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.494680851063829863e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.521276595744680549e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.547872340425532123e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.574468085106382809e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.601063829787234383e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.627659574468085069e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.654255319148936643e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.680851063829787329e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.707446808510638014e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.734042553191489588e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.760638297872340274e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.787234042553191848e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.813829787234042534e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.840425531914893220e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.867021276595744794e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.893617021276595480e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.920212765957447054e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.946808510638297740e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
4.973404255319149314e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
5.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00
